Id,SalePrice
1461,118463.84350559895
1462,161164.634479278
1463,173020.07615798875
1464,200755.5006258312
1465,194868.67997492675
1466,183661.6309802913
1467,197836.66695895907
1468,172663.11687140458
1469,211102.1796189791
1470,117249.99964704458
1471,201301.563346321
1472,117193.84012375702
1473,93674.22801316623
1474,151663.32813240355
1475,116592.54299263749
1476,321074.5669041431
1477,253047.90260219073
1478,297222.460852899
1479,275948.35788530717
1480,407609.0554805235
1481,299812.0191071078
1482,215084.73974896898
1483,176588.89142060408
1484,173782.3759291094
1485,197209.49410113704
1486,209804.61260202667
1487,290745.22310916614
1488,264157.5081926001
1489,185832.81597514253
1490,225965.57756003807
1491,212042.46092952485
1492,89063.69999228255
1493,220435.6852484279
1494,305138.26335805573
1495,283123.8028816781
1496,217450.50345182116
1497,170958.89741731784
1498,157173.41839504032
1499,162601.42655594472
1500,153119.29167646146
1501,199280.97915395035
1502,146218.11704265664
1503,280689.1409012163
1504,247273.63472374016
1505,223370.99837579927
1506,204085.50144202332
1507,247528.22829086322
1508,199596.13245339214
1509,162409.06174836622
1510,150650.29712261783
1511,147548.21344271896
1512,187580.1720090584
1513,167653.87256775657
1514,160563.45850879513
1515,220016.86678450974
1516,172516.57161054527
1517,173560.61246219894
1518,123131.67142633139
1519,242627.8063469252
1520,126622.94698819844
1521,120711.8652537181
1522,206049.60928794811
1523,82591.6141025757
1524,109987.44172259967
1525,100682.08207600564
1526,87165.10210688703
1527,91820.19973284833
1528,155179.81944641168
1529,137916.22135240282
1530,239866.64997037803
1531,146764.03523696912
1532,120467.88363096013
1533,162034.7291875733
1534,129159.87153322168
1535,152759.491939369
1536,97343.85886038304
1537,33415.22325051343
1538,180889.90366778825
1539,220093.27438968804
1540,115467.54014627321
1541,159026.17019287066
1542,139047.18005886895
1543,196502.97239493032
1544,74143.09579701466
1545,131099.62039832654
1546,139353.44742305693
1547,143584.4464257094
1548,139824.30909353087
1549,126155.33957502828
1550,125638.33991568908
1551,129192.52552759647
1552,133290.92120074423
1553,171381.79335488216
1554,123584.05492367654
1555,162913.86315756175
1556,75919.83849179419
1557,96325.82184014271
1558,92505.44582174171
1559,77103.44222855126
1560,129547.32494757767
1561,130514.25654198683
1562,120565.68120397674
1563,114063.604846476
1564,154444.9777765961
1565,145640.95484370133
1566,250563.16239284538
1567,66245.67918055737
1568,224260.25714911066
1569,94345.51404380391
1570,143494.59260717174
1571,117218.70411315025
1572,138390.24656163773
1573,251120.49073067587
1574,119309.32076319982
1575,246073.79048487963
1576,259943.2466502128
1577,198130.6444092153
1578,147259.68539889588
1579,136596.55984984525
1580,209904.53558585758
1581,147133.23757470702
1582,125662.79223991174
1583,311762.55664694426
1584,230214.89704925846
1585,158203.52966574696
1586,46739.77575113543
1587,95847.49198493105
1588,141789.43195771135
1589,104809.61783648934
1590,132768.52269686048
1591,82252.24845714879
1592,123553.17207583808
1593,142242.2383160668
1594,132335.43472857284
1595,125427.12390382309
1596,222087.79372219194
